Record number	ORF	Batch	Collection	Plate	Row	Col	Comment
	YNL021W		Hom Dip	59	D	6	Uncharacterized content
	YNL309W		Hom Dip	59	D	7	Uncharacterized content
34352	YDR518W	chr4_8	Hom Dip	59	F	1	Uncharacterized content
34353	YDR519W	chr4_8	Hom Dip	59	F	2	Uncharacterized content
34354	YDR520C	chr4_8	Hom Dip	59	F	3	
34355	YDR521W	chr4_8	Hom Dip	59	F	4	
34356	YDR522C	chr4_8	Hom Dip	59	F	5	
34357	YDR523C	chr4_8	Hom Dip	59	F	6	
34358	YDR524C	chr4_8	Hom Dip	59	F	7	
34359	YDR525W	chr4_8	Hom Dip	59	F	8	
34362	YDR528W	chr4_8	Hom Dip	59	F	9	
34363	YDR529C	chr4_8	Hom Dip	59	F	10	Uncharacterized content
34364	YDR530C	chr4_8	Hom Dip	59	F	11	
34366	YDR532C	chr4_8	Hom Dip	59	F	12	Uncharacterized content
34367	YDR533C	chr4_8	Hom Dip	59	G	1	Uncharacterized content
34368	YDR534C	chr4_8	Hom Dip	59	G	2	
37249	YAL024C	00_17	Hom Dip	60	A	1	
37250	YBR299W	00_17	Hom Dip	60	A	2	
37253	YCR107W	00_17	Hom Dip	60	A	3	
37256	YDR242W	00_17	Hom Dip	60	A	4	
37257	YDR326C	00_17	Hom Dip	60	A	5	
37258	YDR417C	00_17	Hom Dip	60	A	6	Uncharacterized content
37259	YDR444W	00_17	Hom Dip	60	A	7	
37260	YDR461W	00_17	Hom Dip	60	A	8	
37261	YDR493W	00_17	Hom Dip	60	A	9	
37263	YDR500C	00_17	Hom Dip	60	A	10	
37264	YDR502C	00_17	Hom Dip	60	A	11	
37265	YDR506C	00_17	Hom Dip	60	A	12	
37266	YDR512C	00_17	Hom Dip	60	B	1	Uncharacterized content
37267	YDR515W	00_17	Hom Dip	60	B	2	
37269	YER089C	00_17	Hom Dip	60	B	3	
37270	YFL001W	00_17	Hom Dip	60	B	4	
37272	YFL003C	00_17	Hom Dip	60	B	5	
37273	YFL004W	00_17	Hom Dip	60	B	6	
37275	YFL007W	00_17	Hom Dip	60	B	7	
37276	YFL010C	00_17	Hom Dip	60	B	8	
37277	YFL010W-A	00_17	Hom Dip	60	B	9	
37278	YFL012W	00_17	Hom Dip	60	B	10	
37279	YFL013C	00_17	Hom Dip	60	B	11	
37280	YFL016C	00_17	Hom Dip	60	B	12	Uncharacterized content
37281	YFL033C	00_17	Hom Dip	60	C	1	
37283	YGR122C-A	00_17	Hom Dip	60	C	2	
37284	YGR162W	00_17	Hom Dip	60	C	3	
37285	YGR252W	00_17	Hom Dip	60	C	4	
37286	YGR254W	00_17	Hom Dip	60	C	5	
37287	YGR255C	00_17	Hom Dip	60	C	6	Uncharacterized content
37288	YGR257C	00_17	Hom Dip	60	C	7	Uncharacterized content
37289	YGR258C	00_17	Hom Dip	60	C	8	
37290	YGR271W	00_17	Hom Dip	60	C	9	
37291	YGR272C	00_17	Hom Dip	60	C	10	Uncharacterized content
37292	YGR273C	00_17	Hom Dip	60	C	11	
37293	YGR276C	00_17	Hom Dip	60	C	12	
37294	YGR289C	00_17	Hom Dip	60	D	1	
37295	YGR291C	00_17	Hom Dip	60	D	2	
37296	YGR292W	00_17	Hom Dip	60	D	3	
37345	YBR020W	00_18	Hom Dip	60	D	6	
37346	YBR075W	00_18	Hom Dip	60	D	7	
37347	YDR417C	00_18	Hom Dip	60	D	8	Uncharacterized content
37362	YFL033C	00_18	Hom Dip	60	D	9	
37364	YFL063W	00_18	Hom Dip	60	D	10	
37367	YJL103C	00_18	Hom Dip	60	D	11	
37368	YML073C	00_18	Hom Dip	60	D	12	
37369	YNL011C	00_18	Hom Dip	60	E	1	
37370	YNL014W	00_18	Hom Dip	60	E	2	
37372	YNL047C	00_18	Hom Dip	60	E	3	
37373	YNL053W	00_18	Hom Dip	60	E	4	
37374	YNL055C	00_18	Hom Dip	60	E	5	
37375	YNL059C	00_18	Hom Dip	60	E	6	
37376	YNL069C	00_18	Hom Dip	60	E	7	
37377	YNL086W	00_18	Hom Dip	60	E	8	
37378	YNL089C	00_18	Hom Dip	60	E	9	
37379	YNL096C	00_18	Hom Dip	60	E	10	
37381	YNL109W	00_18	Hom Dip	60	E	11	
37382	YNL111C	00_18	Hom Dip	60	E	12	
37383	YNL147W	00_18	Hom Dip	60	F	1	Uncharacterized content
37384	YNL220W	00_18	Hom Dip	60	F	2	
37385	YNL268W	00_18	Hom Dip	60	F	3	
37386	YNL284C	00_18	Hom Dip	60	F	4	Uncharacterized content
37387	YNL315C	00_18	Hom Dip	60	F	5	
37389	YNR033W	00_18	Hom Dip	60	F	6	
37390	YOL148C	00_18	Hom Dip	60	F	7	
37391	YOL151W	00_18	Hom Dip	60	F	8	Uncharacterized content
37392	YOL152W	00_18	Hom Dip	60	F	9	
37394	YPL158C	00_18	Hom Dip	60	F	10	
37395	YPL183W-A	00_18	Hom Dip	60	F	11	Uncharacterized content
37396	YPL194W	00_18	Hom Dip	60	F	12	
37399	YPR011C	00_18	Hom Dip	60	G	1	
37400	YPR021C	00_18	Hom Dip	60	G	2	
37401	YPR083W	00_18	Hom Dip	60	G	3	
37403	YPR091C	00_18	Hom Dip	60	G	4	
37405	YPR118W	00_18	Hom Dip	60	G	5	
37406	YPR133W-A	00_18	Hom Dip	60	G	6	
37407	YPR151C	00_18	Hom Dip	60	G	7	
34372	YGL004C	chr7_1	Hom Dip	61	A	1	
34385	YGL017W	chr7_1	Hom Dip	61	A	2	
34388	YGL020C	chr7_1	Hom Dip	61	A	3	
34391	YGL023C	chr7_1	Hom Dip	61	A	4	
34401	YGL033W	chr7_1	Hom Dip	61	A	5	
34403	YGL035C	chr7_1	Hom Dip	61	A	6	
34404	YGL036W	chr7_1	Hom Dip	61	A	7	
34405	YGL037C	chr7_1	Hom Dip	61	A	8	
34406	YGL038C	chr7_1	Hom Dip	61	A	9	Uncharacterized content
34410	YGL042C	chr7_1	Hom Dip	61	A	10	
34417	YGL049C	chr7_1	Hom Dip	61	A	11	
34419	YGL051W	chr7_1	Hom Dip	61	A	12	
34424	YGL057C	chr7_1	Hom Dip	61	B	1	
34430	YGL063W	chr7_1	Hom Dip	61	B	2	
34431	YGL064C	chr7_1	Hom Dip	61	B	3	Uncharacterized content
34438	YGL071W	chr7_1	Hom Dip	61	B	4	
34443	YGL076C	chr7_1	Hom Dip	61	B	5	
34448	YGL081W	chr7_1	Hom Dip	61	B	6	
34450	YGL083W	chr7_1	Hom Dip	61	B	7	
34455	YGL088W	chr7_1	Hom Dip	61	B	8	
34461	YGL094C	chr7_1	Hom Dip	61	B	9	
34462	YGL095C	chr7_1	Hom Dip	61	B	10	
34463	YGL096W	chr7_1	Hom Dip	61	B	11	
32397	YOR141C	chr15_2	Hom Dip	61	B	12	
32406	YOR150W	chr15_2	Hom Dip	61	C	1	Uncharacterized content
32411	YOR155C	chr15_2	Hom Dip	61	C	2	
32435	YOR179C	chr15_2	Hom Dip	61	C	3	
32443	YOR187W	chr15_2	Hom Dip	61	C	4	Uncharacterized content
33414	YCL006C	chr3_1	Hom Dip	61	C	9	
33430	YCL023C	chr3_1	Hom Dip	61	C	10	
33445	YCL038C	chr3_1	Hom Dip	61	C	11	Uncharacterized content
33628	YDR269C	chr4_6	Hom Dip	61	C	12	
33630	YDR271C	chr4_6	Hom Dip	61	D	1	
33649	YDR290W	chr4_6	Hom Dip	61	D	2	
34566	YGL199C	chr7_3	Hom Dip	61	D	3	
34580	YGL214W	chr7_3	Hom Dip	61	D	4	
34583	YGL217C	chr7_3	Hom Dip	61	D	5	
34584	YGL218W	chr7_3	Hom Dip	61	D	6	Uncharacterized content
34602	YGL235W	chr7_3	Hom Dip	61	D	7	
34641	YGR011W	chr7_3	Hom Dip	61	D	8	
34648	YGR018C	chr7_3	Hom Dip	61	D	9	
34652	YGR022C	chr7_3	Hom Dip	61	D	10	
34655	YGR025W	chr7_3	Hom Dip	61	D	11	
31596	YOR300W	chr15_4	Hom Dip	61	E	1	
31603	YOR306C	chr15_4	Hom Dip	61	E	2	
31606	YOR309C	chr15_4	Hom Dip	61	E	3	
31622	YOR325W	chr15_4	Hom Dip	61	E	4	
31628	YOR331C	chr15_4	Hom Dip	61	E	5	Uncharacterized content
31630	YOR333C	chr15_4	Hom Dip	61	E	6	
31642	YOR345C	chr15_4	Hom Dip	61	E	7	
31662	YOR365C	chr15_4	Hom Dip	61	E	8	
31676	YOR379C	chr15_4	Hom Dip	61	E	9	
32436	YOR180C	chr15_2	Hom Dip	61	E	10	
33818	YDL121C	chr4_2	Hom Dip	61	E	11	
36832	YJR034W	chr00_13	Hom Dip	61	E	12	Uncharacterized content
36837	YJR039W	chr00_13	Hom Dip	61	F	1	
36842	YJR044C	chr00_13	Hom Dip	61	F	2	
36864	YJR066W	chr00_13	Hom Dip	61	F	3	
32261	YIL102C	chr9_2	Hom Dip	61	F	4	
32270	YIL111W	chr9_2	Hom Dip	61	F	5	
32281	YIL122W	chr9_2	Hom Dip	61	F	6	
32290	YIL131C	chr9_2	Hom Dip	61	F	7	
32295	YIL136W	chr9_2	Hom Dip	61	F	8	
32317	YIL158W	chr9_2	Hom Dip	61	F	9	
32340	YIR004W	chr9_2	Hom Dip	61	F	10	
31449	YIL056W	chr9_1	Hom Dip	61	F	11	
31476	YIL085C	chr9_1	Hom Dip	61	F	12	
31485	YIL094C	chr9_1	Hom Dip	61	G	1	
37118	YMR074C	chr00_15	Hom Dip	61	G	2	
37121	YMR118C	chr00_15	Hom Dip	61	G	3	
37133	YOL153C	chr00_15	Hom Dip	61	G	4	
32403	YOR147W	chr15_2	Hom Dip	61	H	1	
32435	YOR179C	chr15_2	Hom Dip	61	H	2	
36775	YJL007C	chr00_13	Hom Dip	61	H	3	
37111	YLR455W	chr00_15	Hom Dip	61	H	4	
37122	YMR119W	chr00_15	Hom Dip	61	H	5	
37126	YOL125W	chr00_15	Hom Dip	61	H	6	
33222	YBR084W	chr2_3	Hom Dip	62	A	1	
33229	YBR090C-A	chr2_3	Hom Dip	62	A	2	
33231	YBR092C	chr2_3	Hom Dip	62	A	3	
33232	YBR093C	chr2_3	Hom Dip	62	A	4	
33233	YBR094W	chr2_3	Hom Dip	62	A	5	
33237	YBR098W	chr2_3	Hom Dip	62	A	6	
33238	YBR099C	chr2_3	Hom Dip	62	A	7	
33239	YBR100W	chr2_3	Hom Dip	62	A	8	
33240	YBR101C	chr2_3	Hom Dip	62	A	9	
33242	YBR103W	chr2_3	Hom Dip	62	A	10	
33243	YBR104W	chr2_3	Hom Dip	62	A	11	
33244	YBR105C	chr2_3	Hom Dip	62	A	12	
33245	YBR106W	chr2_3	Hom Dip	62	B	1	
33246	YBR107C	chr2_3	Hom Dip	62	B	2	
33247	YBR108W	chr2_3	Hom Dip	62	B	3	
33252	YBR113W	chr2_3	Hom Dip	62	B	5	
33253	YBR114W	chr2_3	Hom Dip	62	B	6	
33255	YBR116C	chr2_3	Hom Dip	62	B	7	
33258	YBR119W	chr2_3	Hom Dip	62	B	8	
33259	YBR120C	chr2_3	Hom Dip	62	B	9	
33265	YBR126C	chr2_3	Hom Dip	62	B	10	
33266	YBR127C	chr2_3	Hom Dip	62	B	11	Uncharacterized content
33267	YBR128C	chr2_3	Hom Dip	62	B	12	
33268	YBR129C	chr2_3	Hom Dip	62	C	1	
33269	YBR130C	chr2_3	Hom Dip	62	C	2	
33272	YBR133C	chr2_3	Hom Dip	62	C	4	
33273	YBR134W	chr2_3	Hom Dip	62	C	5	
33276	YBR137W	chr2_3	Hom Dip	62	C	6	
33277	YBR138C	chr2_3	Hom Dip	62	C	7	
33278	YBR139W	chr2_3	Hom Dip	62	C	8	
33280	YBR141C	chr2_3	Hom Dip	62	C	9	
33283	YBR144C	chr2_3	Hom Dip	62	C	10	
33284	YBR145W	chr2_3	Hom Dip	62	C	11	
33285	YBR146W	chr2_3	Hom Dip	62	C	12	
33286	YBR147W	chr2_3	Hom Dip	62	D	1	
33287	YBR148W	chr2_3	Hom Dip	62	D	2	
33288	YBR149W	chr2_3	Hom Dip	62	D	3	
33290	YBR151W	chr2_3	Hom Dip	62	D	4	
33295	YBR156C	chr2_3	Hom Dip	62	D	5	
33296	YBR157C	chr2_3	Hom Dip	62	D	6	
33297	YBR158W	chr2_3	Hom Dip	62	D	7	
33298	YBR159W	chr2_3	Hom Dip	62	D	8	
33300	YBR161W	chr2_3	Hom Dip	62	D	9	
33301	YBR162C	chr2_3	Hom Dip	62	D	10	
33302	YBR162W-A	chr2_3	Hom Dip	62	D	11	
33303	YBR163W	chr2_3	Hom Dip	62	D	12	Uncharacterized content
33304	YBR164C	chr2_3	Hom Dip	62	E	1	
33310	YBR170C	chr2_3	Hom Dip	62	E	3	
33311	YBR171W	chr2_3	Hom Dip	62	E	4	
33312	YBR172C	chr2_3	Hom Dip	62	E	5	
33697	YDL001W	chr4_1	Hom Dip	62	E	9	
33698	YDL002C	chr4_1	Hom Dip	62	E	10	
33702	YDL006W	chr4_1	Hom Dip	62	E	11	
33705	YDL009C	chr4_1	Hom Dip	62	E	12	
33714	YDL018C	chr4_1	Hom Dip	62	F	1	
33715	YDL019C	chr4_1	Hom Dip	62	F	2	
33716	YDL020C	chr4_1	Hom Dip	62	F	3	
33717	YDL021W	chr4_1	Hom Dip	62	F	4	
33706	YDL010W	chr4_1	Hom Dip	62	F	5	
33707	YDL011C	chr4_1	Hom Dip	62	F	6	
33708	YDL012C	chr4_1	Hom Dip	62	F	7	
33709	YDL013W	chr4_1	Hom Dip	62	F	8	
33718	YDL022W	chr4_1	Hom Dip	62	F	9	
33719	YDL023C	chr4_1	Hom Dip	62	F	10	
33720	YDL024C	chr4_1	Hom Dip	62	F	11	
33721	YDL025C	chr4_1	Hom Dip	62	F	12	
33722	YDL026W	chr4_1	Hom Dip	62	G	1	
33723	YDL027C	chr4_1	Hom Dip	62	G	2	
33728	YDL032W	chr4_1	Hom Dip	62	G	3	Uncharacterized content
33729	YDL033C	chr4_1	Hom Dip	62	G	4	
33730	YDL034W	chr4_1	Hom Dip	62	G	5	
33731	YDL035C	chr4_1	Hom Dip	62	G	6	
33732	YDL036C	chr4_1	Hom Dip	62	G	7	
33733	YDL037C	chr4_1	Hom Dip	62	G	8	
33734	YDL038C	chr4_1	Hom Dip	62	G	9	
33735	YDL039C	chr4_1	Hom Dip	62	G	10	
33736	YDL040C	chr4_1	Hom Dip	62	G	11	
33737	YDL041W	chr4_1	Hom Dip	62	G	12	
33740	YDL044C	chr4_1	Hom Dip	62	H	1	Uncharacterized content
33742	YDL045W-A	chr4_1	Hom Dip	62	H	2	Uncharacterized content
33743	YDL046W	chr4_1	Hom Dip	62	H	3	
33744	YDL047W	chr4_1	Hom Dip	62	H	4	
33745	YDL048C	chr4_1	Hom Dip	62	H	5	
33746	YDL049C	chr4_1	Hom Dip	62	H	6	
33747	YDL050C	chr4_1	Hom Dip	62	H	7	
33748	YDL051W	chr4_1	Hom Dip	62	H	8	
33749	YDL052C	chr4_1	Hom Dip	62	H	9	
33750	YDL053C	chr4_1	Hom Dip	62	H	10	
33751	YDL054C	chr4_1	Hom Dip	62	H	11	
33753	YDL056W	chr4_1	Hom Dip	62	H	12	Uncharacterized content
33754	YDL057W	chr4_1	Hom Dip	63	A	1	
33756	YDL059C	chr4_1	Hom Dip	63	A	2	
33758	YDL061C	chr4_1	Hom Dip	63	A	3	
33759	YDL062W	chr4_1	Hom Dip	63	A	4	
33760	YDL063C	chr4_1	Hom Dip	63	A	5	
33762	YDL065C	chr4_1	Hom Dip	63	A	6	
33763	YDL066W	chr4_1	Hom Dip	63	A	7	
33765	YDL068W	chr4_1	Hom Dip	63	A	8	Uncharacterized content
33766	YDL069C	chr4_1	Hom Dip	63	A	9	Uncharacterized content
33767	YDL070W	chr4_1	Hom Dip	63	A	10	
33768	YDL071C	chr4_1	Hom Dip	63	A	11	
33769	YDL072C	chr4_1	Hom Dip	63	A	12	
33770	YDL073W	chr4_1	Hom Dip	63	B	1	
33771	YDL074C	chr4_1	Hom Dip	63	B	2	
33772	YDL075W	chr4_1	Hom Dip	63	B	3	Uncharacterized content
33773	YDL076C	chr4_1	Hom Dip	63	B	4	
33774	YDL077C	chr4_1	Hom Dip	63	B	5	
33775	YDL078C	chr4_1	Hom Dip	63	B	6	
33776	YDL079C	chr4_1	Hom Dip	63	B	7	
33777	YDL080C	chr4_1	Hom Dip	63	B	8	
33778	YDL081C	chr4_1	Hom Dip	63	B	9	
33779	YDL082W	chr4_1	Hom Dip	63	B	10	
33780	YDL083C	chr4_1	Hom Dip	63	B	11	
33782	YDL085W	chr4_1	Hom Dip	63	B	12	
33783	YDL086W	chr4_1	Hom Dip	63	C	1	
33785	YDL088C	chr4_1	Hom Dip	63	C	2	
33786	YDL089W	chr4_1	Hom Dip	63	C	3	
33787	YDL090C	chr4_1	Hom Dip	63	C	4	
33788	YDL091C	chr4_1	Hom Dip	63	C	5	
33790	YDL093W	chr4_1	Hom Dip	63	C	6	
33791	YDL094C	chr4_1	Hom Dip	63	C	7	
33792	YDL095W	chr4_1	Hom Dip	63	C	8	
33764	YDL067C	chr4_1	Hom Dip	63	C	9	Uncharacterized content
34274	YDR438W	chr4_8	Hom Dip	63	D	1	
34275	YDR439W	chr4_8	Hom Dip	63	D	2	
34276	YDR440W	chr4_8	Hom Dip	63	D	3	
34277	YDR441C	chr4_8	Hom Dip	63	D	4	
34278	YDR442W	chr4_8	Hom Dip	63	D	5	Uncharacterized content
34279	YDR443C	chr4_8	Hom Dip	63	D	6	Uncharacterized content
34280	YDR446W	chr4_8	Hom Dip	63	D	7	
34281	YDR447C	chr4_8	Hom Dip	63	D	8	
34282	YDR448W	chr4_8	Hom Dip	63	D	9	
34284	YDR450W	chr4_8	Hom Dip	63	D	10	
34285	YDR451C	chr4_8	Hom Dip	63	D	11	
34286	YDR452W	chr4_8	Hom Dip	63	D	12	
34287	YDR453C	chr4_8	Hom Dip	63	E	1	
34289	YDR455C	chr4_8	Hom Dip	63	E	2	
34290	YDR456W	chr4_8	Hom Dip	63	E	3	
34291	YDR457W	chr4_8	Hom Dip	63	E	4	
34292	YDR458C	chr4_8	Hom Dip	63	E	5	
34293	YDR459C	chr4_8	Hom Dip	63	E	6	
34296	YDR462W	chr4_8	Hom Dip	63	E	7	Uncharacterized content
34297	YDR463W	chr4_8	Hom Dip	63	E	8	
34299	YDR465C	chr4_8	Hom Dip	63	E	9	
34300	YDR466W	chr4_8	Hom Dip	63	E	10	
34301	YDR467C	chr4_8	Hom Dip	63	E	11	
34303	YDR469W	chr4_8	Hom Dip	63	E	12	
34304	YDR470C	chr4_8	Hom Dip	63	F	1	
34305	YDR471W	chr4_8	Hom Dip	63	F	2	
34308	YDR474C	chr4_8	Hom Dip	63	F	3	
34310	YDR476C	chr4_8	Hom Dip	63	F	4	
34311	YDR477W	chr4_8	Hom Dip	63	F	5	
34313	YDR479C	chr4_8	Hom Dip	63	F	6	
34314	YDR480W	chr4_8	Hom Dip	63	F	7	
34315	YDR481C	chr4_8	Hom Dip	63	F	8	
34316	YDR482C	chr4_8	Hom Dip	63	F	9	
34317	YDR483W	chr4_8	Hom Dip	63	F	10	
34318	YDR484W	chr4_8	Hom Dip	63	F	11	
34319	YDR485C	chr4_8	Hom Dip	63	F	12	
34320	YDR486C	chr4_8	Hom Dip	63	G	1	
34322	YDR488C	chr4_8	Hom Dip	63	G	2	
34324	YDR490C	chr4_8	Hom Dip	63	G	3	
34325	YDR491C	chr4_8	Hom Dip	63	G	4	
34326	YDR492W	chr4_8	Hom Dip	63	G	5	
34328	YDR494W	chr4_8	Hom Dip	63	G	6	
34329	YDR495C	chr4_8	Hom Dip	63	G	7	
34330	YDR496C	chr4_8	Hom Dip	63	G	8	
34331	YDR497C	chr4_8	Hom Dip	63	G	9	
34334	YDR500C	chr4_8	Hom Dip	63	G	10	
34335	YDR501W	chr4_8	Hom Dip	63	G	11	
34337	YDR503C	chr4_8	Hom Dip	63	G	12	
34338	YDR504C	chr4_8	Hom Dip	63	H	1	
34339	YDR505C	chr4_8	Hom Dip	63	H	2	
34340	YDR506C	chr4_8	Hom Dip	63	H	3	
34341	YDR507C	chr4_8	Hom Dip	63	H	4	Uncharacterized content
34342	YDR508C	chr4_8	Hom Dip	63	H	5	
34343	YDR509W	chr4_8	Hom Dip	63	H	6	Uncharacterized content
34345	YDR511W	chr4_8	Hom Dip	63	H	7	
34346	YDR512C	chr4_8	Hom Dip	63	H	8	Uncharacterized content
34347	YDR513W	chr4_8	Hom Dip	63	H	9	
34348	YDR514C	chr4_8	Hom Dip	63	H	10	
34350	YDR516C	chr4_8	Hom Dip	63	H	11	Uncharacterized content
34351	YDR517W	chr4_8	Hom Dip	63	H	12	
	YHL038C		Hom Dip	65	A	1	
	YHL005C		Hom Dip	65	A	2	
	YHR010W		Hom Dip	65	A	3	
	YHR011W		Hom Dip	65	A	4	
	YHR013C		Hom Dip	65	A	5	
	YHR038W		Hom Dip	65	A	6	
	YHR051W		Hom Dip	65	A	7	
	YHR091C		Hom Dip	65	A	8	
	YHR116W		Hom Dip	65	A	9	
	YHR120W		Hom Dip	65	A	10	
	YHR147C		Hom Dip	65	A	11	
	YGR036C		Hom Dip	65	A	12	
	YGR062C		Hom Dip	65	B	1	
	YGR076C		Hom Dip	65	B	2	
	YGR101W		Hom Dip	65	B	3	
	YGR102C		Hom Dip	65	B	4	
	YGR112W		Hom Dip	65	B	5	
	YKL212W		Hom Dip	65	B	6	
	YKR006C		Hom Dip	65	B	7	
	YKR007W		Hom Dip	65	B	8	
	YKR024C		Hom Dip	65	B	9	
	YLL018C-A		Hom Dip	65	B	10	
	YLR435W		Hom Dip	65	B	11	
	YML081C-A		Hom Dip	65	B	12	
	YGR204W		Hom Dip	65	C	1	
	YHR008C		Hom Dip	65	C	2	
	YHR067W		Hom Dip	65	C	3	
	YHR194W		Hom Dip	65	C	4	
	YCR094W		Hom Dip	65	C	5	
	YGR219W		Hom Dip	65	C	6	
	YGR220C		Hom Dip	65	C	7	
	YGR222W		Hom Dip	65	C	8	
	YGR262C		Hom Dip	65	C	9	
	YGR285C		Hom Dip	65	C	10	
	YIR021W		Hom Dip	65	C	11	
	YIR026C		Hom Dip	65	C	12	
	YMR064W		Hom Dip	65	D	1	
	YMR072W		Hom Dip	65	D	2	
	YMR089C		Hom Dip	65	D	3	
	YOL086C		Hom Dip	65	D	4	Uncharacterized content
	YOL095C		Hom Dip	65	D	5	
	YER077C		Hom Dip	65	D	6	
	YHR168W		Hom Dip	65	D	7	
	YMR142C		Hom Dip	65	D	8	
	YNL252C		Hom Dip	65	D	9	
	YPL132W		Hom Dip	65	D	10	
	YML090W		Hom Dip	65	D	11	
	YML094W		Hom Dip	65	D	12	
	YML110C		Hom Dip	65	E	1	
	YML112W		Hom Dip	65	E	2	
	YML129C		Hom Dip	65	E	3	
	YMR097C		Hom Dip	65	E	4	
	YMR098C		Hom Dip	65	E	5	
	YAL044C		Hom Dip	65	E	6	
	YAL039C		Hom Dip	65	E	7	
	YAL035W		Hom Dip	65	E	8	
	YAL010C		Hom Dip	65	E	9	
	YJL209W		Hom Dip	65	E	10	
	YJL188C		Hom Dip	65	E	11	
	YJL180C		Hom Dip	65	E	12	
	YJL166W		Hom Dip	65	F	1	
	YJL102W		Hom Dip	65	F	2	
	YJL096W		Hom Dip	65	F	3	
	YJL063C		Hom Dip	65	F	4	
	YJL046W		Hom Dip	65	F	6	
	YKL002W		Hom Dip	65	F	7	
	YKL003C		Hom Dip	65	F	8	
	YKL009W		Hom Dip	65	F	9	
	YKL080W		Hom Dip	65	F	10	
	YKL109W		Hom Dip	65	F	11	
	YKL134C		Hom Dip	65	F	12	
	YKL167C		Hom Dip	65	G	1	
	YKL169C		Hom Dip	65	G	2	
	YKL170W		Hom Dip	65	G	3	
	YLL006W		Hom Dip	65	G	4	
	YLL009C		Hom Dip	65	G	5	
	YLL027W		Hom Dip	65	G	6	
	YLL033W		Hom Dip	65	G	7	
	YLR061W		Hom Dip	65	G	8	
	YLR062C		Hom Dip	65	G	9	
	YLR067C		Hom Dip	65	G	10	
	YLR069C		Hom Dip	65	G	11	
	YLR091W		Hom Dip	65	G	12	
	YLR139C		Hom Dip	65	H	1	
	YLR148W		Hom Dip	65	H	2	Uncharacterized content
	YLR149C		Hom Dip	65	H	3	
	YLR193C		Hom Dip	65	H	4	
	YLR201C		Hom Dip	65	H	5	
	YLR202C		Hom Dip	65	H	6	
	YLR203C		Hom Dip	65	H	7	
	YLR226W		Hom Dip	65	H	8	
	YLR232W		Hom Dip	65	H	9	
	YLR234W		Hom Dip	65	H	11	
	YLR235C		Hom Dip	65	H	12	
	YLR239C		Hom Dip	66	A	1	
	YLR240W		Hom Dip	66	A	2	Uncharacterized content
	YLR242C		Hom Dip	66	A	3	
	YLR244C		Hom Dip	66	A	4	Uncharacterized content
	YLR260W		Hom Dip	66	A	5	
	YLR270W		Hom Dip	66	A	6	
	YLR295C		Hom Dip	66	A	7	
	YLR304C		Hom Dip	66	A	8	
	YLR312W-A		Hom Dip	66	A	9	
	YLR337C		Hom Dip	66	A	10	
	YLR338W		Hom Dip	66	A	11	
	YLR369W		Hom Dip	66	A	12	
	YLR393W		Hom Dip	66	B	1	
	YLR403W		Hom Dip	66	B	2	
	YML061C		Hom Dip	66	B	3	
	YMR014W		Hom Dip	66	B	4	
	YMR021C		Hom Dip	66	B	5	
	YMR035W		Hom Dip	66	B	6	
	YMR151W		Hom Dip	66	B	7	
	YMR188C		Hom Dip	66	B	8	
	YMR193W		Hom Dip	66	B	9	
	YMR228W		Hom Dip	66	B	10	
	YMR267W		Hom Dip	66	B	11	
	YMR282C		Hom Dip	66	B	12	
	YMR286W		Hom Dip	66	C	1	
	YMR287C		Hom Dip	66	C	2	
	YMR293C		Hom Dip	66	C	3	
	YNL280C		Hom Dip	66	C	4	
	YNL228W		Hom Dip	66	C	5	
	YNL226W		Hom Dip	66	C	6	
	YNL227C		Hom Dip	66	C	7	
	YNL225C		Hom Dip	66	C	8	
	YNL184C		Hom Dip	66	C	9	
	YNL170W		Hom Dip	66	C	10	
	YOR037W		Hom Dip	66	C	11	
	YOR065W		Hom Dip	66	C	12	
	YOR140W		Hom Dip	66	D	1	
	YOR196C		Hom Dip	66	D	2	
	YOR199W		Hom Dip	66	D	3	
	YOR200W		Hom Dip	66	D	4	
	YOR201C		Hom Dip	66	D	5	
	YOR205C		Hom Dip	66	D	6	
	YOR211C		Hom Dip	66	D	7	
	YOR241W		Hom Dip	66	D	8	
	YOR305W		Hom Dip	66	D	9	
	YOR330C		Hom Dip	66	D	10	
	YOR332W		Hom Dip	66	D	11	
	YOL009C		Hom Dip	66	D	12	
	YOL023W		Hom Dip	66	E	1	
	YOL033W		Hom Dip	66	E	2	
	YOL051W		Hom Dip	66	E	3	
	YPL271W		Hom Dip	66	E	4	
	YPL262W		Hom Dip	66	E	5	
	YPL254W		Hom Dip	66	E	6	
	YPL215W		Hom Dip	66	E	7	
	YPL193W		Hom Dip	66	E	8	
	YPL173W		Hom Dip	66	E	9	
	YPL129W		Hom Dip	66	E	10	
	YPL125W		Hom Dip	66	E	11	
	YPL118W		Hom Dip	66	E	12	
	YPL104W		Hom Dip	66	F	1	
	YPL097W		Hom Dip	66	F	2	
	YPL050C		Hom Dip	66	F	3	
	YPL045W		Hom Dip	66	F	4	
	YPL042C		Hom Dip	66	F	5	
	YPL040C		Hom Dip	66	F	7	
	YPL029W		Hom Dip	66	F	8	
	YPL013C		Hom Dip	66	F	9	
	YPL005W		Hom Dip	66	F	10	
	YPR047W		Hom Dip	66	F	11	
	YPR072W		Hom Dip	66	F	12	
	YPR099C		Hom Dip	66	G	1	
	YPR100W		Hom Dip	66	G	2	
